0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
 10003167 ;AL ;ARAPIRACA ;Povoado Canaã ;RUA PROJETADA, N. 05, DOIS GALPÕES PARA DEPÓSITO ;20.510,00;350.000,00;94.14;Comercial, 0.00 de área total, 389.79 de área privativa, 542.12 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10003167,,,,,,,
 8787711330968 ;GO ;AGUAS LINDAS DE GOIAS ;PARQUE DA BARRAGEM SETOR 15 ;QUADRA 115, N. SN, SETOR 15 RUA 43 LT 13A CS 03 ;144.523,00;107.000,00;0.00;Casa, 0.00 de área total, 69.83 de área privativa, 140.91 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711330968,
 8444413843808 ;GO ;AGUAS LINDAS DE GOIAS ;JARDIM SANTA LUCIA ;QUADRA 2, N. SN, CS B LT 15A ;123.976,72;86.700,00;0.00;Casa, 0.00 de área total, 60.42 de área privativa, 167.40 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413843808,
 8555506466569 ;GO ;AGUAS LINDAS DE GOIAS ;MANSOES ODISSEIA ;RUA  D1, N. SN, LT 16C QD 14B AR 25 ;79.889,28;42.500,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 250.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555506466569,
 1444418964150 ;GO ;AGUAS LINDAS DE GOIAS ;MANSOES ODISSEIA ;QUADRA 10B, N. SN, CS A LT 14 ;306.834,76;145.267,65;0.00;Casa, 0.00 de área total, 61.46 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444418964150,
 10143314 ;GO ;ALOANDIA ;Centro ;RUA 08, N. S/N, LOTE 13, QUADRA 06 - GALPAÕ ;121.917,60;168.000,00;27.43;Comercial, 0.00 de área total, 150.00 de área privativa, 0.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10143314,,,,,,
 1555529148425 ;GO ;ANAPOLIS ;RESIDENCIAL ITATIAIA ;RUA JOAO EVANGELISTA DE MENEZES, N. S/N, QD 04, LT 34 ;401.500,00;730.000,00;45.00;Comercial, 0.00 de área total, 396.00 de área privativa, 300.00 de área do terreno, 2 sala(s).;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555529148425,,,,,
 1444407100620 ;GO ;ANAPOLIS ;RESIDENCIAL VALE DO SOL ;RUA 25, N. SN, QD 09 LT 08 ;249.097,50;385.599,86;35.41;Casa, 122.61 de área total, 122.61 de área privativa, 300.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407100620,
 10165416 ;GO ;ANAPOLIS ;POLOCENTRO I - 2ª ET ;RUA AGUA CRISTALINA, N. S/N, QD 45, LT 11 ;108.500,00;155.000,00;30.00;Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10165416,,,,,,
 10160859 ;GO ;ANAPOLIS ;JARDIM ARCO VERDE ;RUA 19, N. S/N, LT 20, QD 33 ;185.500,00;265.000,00;30.00;Terreno, 0.00 de área total, 0.00 de área privativa, 250.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10160859,,,,,,
 1444417237130 ;GO ;ANAPOLIS ;GRAN VILLE ;RUA DOS CRISANTEMOS, N. SN, QD 16, LT 06 ;116.572,39;158.000,00;26.23;Terreno, 0.00 de área total, 0.00 de área privativa, 520.53 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444417237130,,,,,,
 1444405965578 ;GO ;ANAPOLIS ;VILA BRASIL ;RUA ERASMO BRAGA, N. SN, LOTE 09 QUADRA 12 ;300.825,00;401.100,00;25.00;Casa, 171.45 de área total, 171.45 de área privativa, 396.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405965578,
 1444408337306 ;GO ;ANAPOLIS ;BOA VISTA ;QUADRA 34, N. SN, RUA 16 LT 06 ;305.673,65;305.673,65;0.00;Casa, 0.00 de área total, 105.38 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444408337306,
 8787701075078 ;GO ;ANAPOLIS ;VILA FABRIL ;AREA 1, N. SN, Apto 101, BLC 2A ;150.000,00;150.000,00;0.00;Apartamento, 0.00 de área total, 47.64 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701075078,,
 10173761 ;GO ;ANAPOLIS ;SETOR SUL JAMIL MIGUEL ;RUA JM-002, N. 00, QD 08, LT 22, ETAPA I ;199.300,00;199.300,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10173761,,,,,
 10173762 ;GO ;ANAPOLIS ;SETOR SUL JAMIL MIGUEL ;RUA JM-002, N. 00, QD 08, LT 23, ETAPA I ;190.000,00;190.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10173762,,,,,
 10170150 ;GO ;ANAPOLIS ;PARQUE RESIDENCIAL DAS FLORES ;RUA OITO, N. S/N, QD 45, LT 30 ;450.000,00;450.000,00;0.00;Casa, 0.00 de área total, 216.69 de área privativa, 324.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10170150,,,,,,
 1444409900560 ;GO ;ANAPOLIS ;PARQUE RESIDENCIAL DAS FLORES ;AVENIDA PERIMETRAL N SN SN 162, N. 0 ;223.000,00;223.000,00;0.00;Casa, 0.00 de área total, 108.16 de área privativa, 162.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444409900560,,
 10168528 ;GO ;ANAPOLIS ;SETOR INDUSTRIAL MUNIR CALIXTO ;RUA 12, N. S/N, QD 09, LT 01 ;625.895,56;625.895,56;0.00;Galpão, 0.00 de área total, 377.55 de área privativa, 324.63 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10168528,,,,,,
 1555528219795 ;GO ;ANAPOLIS ;JARDIM DAS OLIVEIRAS ;AVENIDA GOIAS, N. 3571, QD 19 ;613.000,00;613.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 315.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555528219795,,,,,,,
 1444415451283 ;GO ;ANAPOLIS ;RESIDENCIAL DOM FELIPE ;RUA 3 NUMERO 0 QUADRA 11 LOTE 20, N. 0, QUADRA 11 LOTE 20 ;202.000,00;202.000,00;0.00;Casa, 0.00 de área total, 98.76 de área privativa, 150.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444415451283,
 10161703 ;GO ;ANAPOLIS ;POLOCENTRO 2A ETAPA ;RUA BOA ESPERANCA, N. S/N, QD 45, LT 04 ;104.000,00;104.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10161703,,,,,,
 8444409638812 ;GO ;ANAPOLIS ;JARDIM PRIMAVERA 2A ETAPA ;RUA JP 44, N. SN, LT 15  QD 37 ;239.000,00;239.000,00;0.00;Casa, 0.00 de área total, 110.62 de área privativa, 197.70 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409638812,,
 1444404505514 ;GO ;ANAPOLIS ;RESIDENCIAL PORTAL DO CERRADO ;RUA AROEIRA, N. 0, LT08 QD07 ;466.800,00;466.800,00;0.00;Casa, 0.00 de área total, 184.77 de área privativa, 300.00 de área do terreno,  3 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444404505514,
 1444413828347 ;GO ;ANAPOLIS ;RESIDENCIAL FLOR DO CERRADO ;QUADRA 19, N. SN, LT 24A, RUA FC-24 ;208.500,00;208.500,00;0.00;Casa, 0.00 de área total, 102.42 de área privativa, 150.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444413828347,
 1444419654910 ;GO ;ANAPOLIS ;RESIDENCIAL CEREJEIRAS II ETAPA ;RUA RC20, N. 0, LOTE 05A, QD 8 ;485.000,00;485.000,00;0.00;Casa, 0.00 de área total, 121.21 de área privativa, 175.82 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444419654910,
 1444406872239 ;GO ;ANAPOLIS ;PARQUE BRASILIA 2A ETAPA ;RUA PB13, N. 0, QD21 LT40 ;425.411,55;392.651,31;0.00;Casa, 0.00 de área total, 137.88 de área privativa, 300.00 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406872239,
 8787701280500 ;GO ;ANAPOLIS ;VILA FABRIL ;AVENIDA FABRIL, N. 0, Apto 103, BLOCO 2A ;150.000,00;137.000,00;0.00;Apartamento, 0.00 de área total, 47.64 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701280500,
 1555537821567 ;GO ;ANAPOLIS ;VILA JAYARA ;RUA ITABERAI, N. 0, LOTE 03  QUADRA 29 ;518.398,60;460.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 525.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555537821567,,,,,,,
 8444417570598 ;GO ;APARECIDA DE GOIANIA ;RIVIERA SUL ;RUA R2, N. s/n, LOT 11 QD 01 ;100.200,00;167.000,00;40.00;Casa, 80.54 de área total, 80.54 de área privativa, 195.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417570598,,
 10008069 ;GO ;APARECIDA DE GOIANIA ;INDEPENDENCIA - 1O COMPLEMENTO SETOR DAS ;Rua Eduardo Custodio Gonçalves, Ch-Recreio 09 lote 09 ;700.700,00;1.078.000,00;35.00;Terreno, 0.00 de área total, 0.00 de área privativa, 5805.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10008069,,,,,,,,
 10171279 ;GO ;APARECIDA DE GOIANIA ;SETOR CONDE DOS ARCOS ;AVENIDA A, N. 00, QD 13, LT 08 ;120.000,00;120.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 362.50 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10171279,,,,,,
 8444403410909 ;GO ;APARECIDA DE GOIANIA ;JARDIM RIVIERA ;AVENIDA DOM FERNANDO GOMES DOS SANTOS N 0 3104, N. 0, LT04 QD31 ;205.000,00;205.000,00;0.00;Casa, 0.00 de área total, 67.13 de área privativa, 368.64 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403410909,,,
 8444425233570 ;GO ;APARECIDA DE GOIANIA ;PARQUE DAS NACOES ;RUA SEVILHA, N. 0, LT 19, Q 88 ;195.000,00;195.000,00;0.00;Casa, 0.00 de área total, 96.44 de área privativa, 201.83 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425233570,
 8787700315253 ;GO ;APARECIDA DE GOIANIA ;JARDIM IMPERIAL ;RUA DO IMPERADOR, N. SN, Apto 404, BL 04 LT 1618 ;153.000,00;153.000,00;0.00;Apartamento, 0.00 de área total, 42.81 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700315253,
 8555512878989 ;GO ;APARECIDA DE GOIANIA ;PARQUE HAYALA ;RUA APINAGES, N. 0, CASA 02 ;205.261,00;205.261,00;0.00;Casa, 0.00 de área total, 82.40 de área privativa, 225.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555512878989,
 1444402120453 ;GO ;APARECIDA DE GOIANIA ;JARDIM BURITI SERENO ;RUA LOPES QUINTAS, N. SN, LT 28, QD 180 ;273.602,00;273.602,00;0.00;Casa, 0.00 de área total, 113.47 de área privativa, 300.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444402120453,
 8444415925992 ;GO ;APARECIDA DE GOIANIA ;JARDIM MIRAMAR ;RUA 93, N. SN, CS 01  LT 02  QD 69 ;165.000,00;165.000,00;0.00;Casa, 0.00 de área total, 75.73 de área privativa, 187.92 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415925992,
 8787707768067 ;GO ;APARECIDA DE GOIANIA ;RESIDENCIAL BRASICON I ;AVENIDA BRASIL, N. SN, Apto 203, BL 34 ;144.604,57;144.604,57;0.00;Apartamento, 0.00 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707768067,
 8444412622794 ;GO ;APARECIDA DE GOIANIA ;JARDIM DOM BOSCO 2A ETAPA ;RUA MOACIR CAMILO NASCIMENTO, N. 0, CASA 02  LT 03  QD 57 ;157.000,00;157.000,00;0.00;Casa, 0.00 de área total, 79.69 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412622794,,
 10171278 ;GO ;APARECIDA DE GOIANIA ;SETOR CONDE DOS ARCOS COMPLEMENTO ;RUA GRAMADO, N. 00, QD 57, LT 21 ;93.400,00;93.400,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 372.90 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10171278,,,,,,
 8787706679036 ;GO ;APARECIDA DE GOIANIA ;JARDIM BELO HORIZONTE ACRESCIMO II ;AVENIDA BRASIL, N. SN, Apto 302, BLC 44 3 PAV VG N427 LT 4 QD AREA ;150.000,00;150.000,00;0.00;Apartamento, 0.00 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706679036,
 8444405798203 ;GO ;APARECIDA DE GOIANIA ;JARDIM IPE ;RUA JI 60, N. 0, LOTE 05  QUADRA 192 ;105.032,00;105.000,00;0.00;Casa, 0.00 de área total, 55.68 de área privativa, 360.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405798203,,
 8444413483879 ;GO ;APARECIDA DE GOIANIA ;SETOR MARISTA SUL ;RUA 26 SN CASA 2 LOTE 30 QUADRA 15 CONDOMINIO RESI, N. SN, CS 2 LT 30 QD 15 ;150.948,00;150.000,00;0.00;Casa, 0.00 de área total, 68.92 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413483879,,
 8444409925293 ;GO ;APARECIDA DE GOIANIA ;SETOR CONDE DOS ARCOS COMPLEMENTO ;RUA OITO, N. 2 ;142.034,00;134.000,00;0.00;Casa, 0.00 de área total, 65.53 de área privativa, 180.31 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409925293,,
 8787705912934 ;GO ;APARECIDA DE GOIANIA ;JARDIM BELO HORIZONTE ACRESCIMO II ;AVENIDA BRASIL, N. 0, Apto 202, BLOCO 8 ;126.338,81;107.000,00;0.00;Apartamento, 0.00 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705912934,
 8444421062020 ;GO ;ARENOPOLIS ;LOT CAMINHO DAS AGUA ;RUA OSVALDO BORGES RABELO, N. S/N, QD 14, LT 09 ;47.533,43;75.000,00;36.63;Terreno, 0.00 de área total, 0.00 de área privativa, 280.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444421062020,
 8444416809872 ;GO ;ARENOPOLIS ;SETOR CENTRAL ;RUA ANTONIO DE CASTRO E SILVA, N. SN, LT 09  QD 09 ;125.000,00;125.000,00;0.00;Casa, 0.00 de área total, 61.15 de área privativa, 283.75 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416809872,,
 8444422319784 ;GO ;ARENOPOLIS ;SETOR CENTRAL ;RUA OSVALDO BORGES RABELO, N. SN, LT 10, QD 05 ;97.000,00;97.000,00;0.00;Casa, 0.00 de área total, 55.09 de área privativa, 157.86 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422319784,
 8444416469850 ;GO ;BELA VISTA DE GOIAS ;LOT PARQUE LAS VEGAS ;RUA 39, QD 52, LT 02 ;90.672,00;160.000,00;43.33;Casa, 0.00 de área total, 51.11 de área privativa, 360.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416469850,,
 8444407155563 ;GO ;BELA VISTA DE GOIAS ;RESIDENCIAL SUSSUAPA ;RUA RS08, N. 8, CASA 1  QUADRA 08 ;140.000,00;140.000,00;0.00;Casa, 0.00 de área total, 94.77 de área privativa, 154.71 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407155563,
 8444412088046 ;GO ;BELA VISTA DE GOIAS ;Centro ;QUADRA 5, N. SN, LT 11CS 11C  RUA 15 ;125.062,74;125.062,74;0.00;Casa, 0.00 de área total, 69.72 de área privativa, 482.70 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412088046,,
 8444418813710 ;GO ;BELA VISTA DE GOIAS ;EXPANSAO DO SETOR LU ;RUA RUA ALFREDO ANTONIO PINTO, N. 44, CASA 01 ;163.000,00;163.000,00;0.00;Casa, 0.00 de área total, 80.83 de área privativa, 136.84 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418813710,
 8555536453961 ;GO ;BELA VISTA DE GOIAS ;ARMANDO ANTONIO ;RUA 15, N. SN, CASA 01 LT 13 QD 21 ;132.300,00;132.300,00;0.00;Casa, 0.00 de área total, 56.11 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s).;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555536453961,,,
 8444403990778 ;GO ;BELA VISTA DE GOIAS ;SETOR CENTRAL ;QUADRA 50 RUA 25, N. SN, LT 14 ;140.000,00;140.000,00;0.00;Casa, 0.00 de área total, 76.32 de área privativa, 360.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403990778,,
 8787701168033 ;GO ;BELA VISTA DE GOIAS ;Centro ;RUA 1, N. SN, CS 01 LT 23 QD 03 ;118.223,00;110.000,00;0.00;Casa, 0.00 de área total, 56.11 de área privativa, 125.40 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701168033,,
 8787703277514 ;GO ;BONFINOPOLIS ;SETOR CENTRAL ;RUA FERNANDO PESSOA, N. 0, LT 4 QD 17 ;55.420,00;100.000,00;44.58;Casa, 46.01 de área total, 46.01 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703277514,,,
 8444412359317 ;GO ;BONFINOPOLIS ;SETOR CENTRAL ;RUA DO CONTORNO, N. SN, LT 11B QD 02 ;156.820,87;156.820,87;0.00;Casa, 0.00 de área total, 61.24 de área privativa, 180.10 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412359317,
 8444426954301 ;GO ;BRAZABRANTES ;SETOR CENTRAL ;RUA 21 RESIDENCIAL A, N. SN, CS 07, QD 17 LT 05/08 ;75.209,40;126.000,00;40.31;Casa, 61.25 de área total, 61.25 de área privativa, 145.92 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426954301,
 8444412870674 ;GO ;BRAZABRANTES ;SETOR CENTRAL ;RUA MANOEL TEODORO, N. SN, CS 02 02 0306 ;87.000,00;145.000,00;40.00;Casa, 68.95 de área total, 68.95 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412870674,
 8444410343545 ;GO ;BRAZABRANTES ;Res. Andrelina ;RUA TOLEDO, N. SN, QUADRA 2, LOTE 25-A ;88.144,00;140.000,00;37.04;Casa, 56.00 de área total, 56.00 de área privativa, 252.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410343545,
